uri,artist_names,track_name,search_term
spotify:track:7D93pJcwymzaZx8WgBo2zG,Rauw Alejandro,Algo Mágico,rauw alejandro algo mágico
spotify:track:4kELKaXaNP4EQR8Q8xNIID,Trueno,FEEL ME??,trueno feel me??
spotify:track:0dKg2vGC1hFqcK5LGTaKzX,"KAROL G, Nicki Minaj",Tusa,"karol g, nicki minaj tusa"
spotify:track:5enxwA8aAbwZbf5qCHORXi,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),taylor swift all too well (10 minute version) (taylor's version) (from the vault)
spotify:track:00Blm7zeNqgYLPtW6zg8cj,"Post Malone, The Weeknd",One Right Now (with The Weeknd),"post malone, the weeknd one right now (with the weeknd)"
spotify:track:5Mw46yRtdiOdjqSG0eDItr,"Wisin, Jhay Cortez, Ozuna, Los Legendarios",Emojis de Corazones (feat. Los Legendarios),"wisin, jhay cortez, ozuna, los legendarios emojis de corazones (feat. los legendarios)"
spotify:track:6IAZHEBUIGJ6NJKxxOBIEr,Adele,Rolling in the Deep,adele rolling in the deep
spotify:track:2JNqLKnqJejNzrmRLNFNFL,Cartel De Santa,Culón Culito,cartel de santa culón culito
spotify:track:2UypFzxfaYgMUnQX2k4qtj,"Pepe Aguilar, Melissa Robles, Ángela Aguilar, La Marisoul",Prometiste,"pepe aguilar, melissa robles, ángela aguilar, la marisoul prometiste"
spotify:track:7iqOIHHEmu6Vhw25GgQ2eA,"J Balvin, Sech",Una Nota,"j balvin, sech una nota"
spotify:track:4TIZmJGQj5dfeLvmt06ycT,"Aleman, Lolita Ayala",Tocando Tierra,"aleman, lolita ayala tocando tierra"
spotify:track:3fHEwAssCgM4wJYdjT5Ch0,"Anuel AA, Myke Towers, Jhay Cortez",Súbelo,"anuel aa, myke towers, jhay cortez súbelo"
spotify:track:6w8ZPYdnGajyfPddTWdthN,Adele,Can I Get It,adele can i get it
spotify:track:50VID8NClGL3T4eJQhl9IX,"Aleman, Cartel De Santa",EYO,"aleman, cartel de santa eyo"
spotify:track:4t4GM7XWaNthFLmrkGc82L,Aleman,Categoría 5,aleman categoría 5
spotify:track:2DuPBbS5mIldXnh7Wum8Cy,Adele,My Little Love,adele my little love
spotify:track:0LO25x6ME7wcnafsnObpDL,"Aleman, Snoop Dogg",Mi Tío Snoop,"aleman, snoop dogg mi tío snoop"
spotify:track:6F4Q1QRbspGB4MrJHT1H1i,"Aleman, Rels B",Mírame Ma,"aleman, rels b mírame ma"
spotify:track:13CVSGLSFl4UxpDVR6u3dq,Adele,Strangers By Nature,adele strangers by nature
spotify:track:0gplL1WMoJ6iYaPgMCL0gX,Adele,Easy On Me,adele easy on me
spotify:track:2gpWyfu7eZ01zzncHpxOtA,"Swedish House Mafia, The Weeknd",Moth To A Flame (with The Weeknd),"swedish house mafia, the weeknd moth to a flame (with the weeknd)"
spotify:track:1ahCrpeTt94LL7y1aXw0Y8,"Tokischa, ROSALÍA",Linda,"tokischa, rosalía linda"
spotify:track:5S4rNAIyjLyUVdrGWy48Ub,"Danna Paola, Mau y Ricky",Cachito,"danna paola, mau y ricky cachito"
spotify:track:5bcwDKs6i2A4FQWRlPTvDA,"Banda MS de Sergio Lizárraga, Santa Fe Klan",Dos Mundos,"banda ms de sergio lizárraga, santa fe klan dos mundos"
spotify:track:75ncCwXqalTnnl6t1ruQRq,Bruses,Dueles Tan Bien,bruses dueles tan bien
spotify:track:1LPSkqVhWVRUkKE03YUkpB,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,"bruno mars, anderson .paak, silk sonic leave the door open"
spotify:track:5aJ1M43pinROpwaPnO8KRj,Natanael Cano,Amor Tumbado,natanael cano amor tumbado
spotify:track:5xxWDPW1I0aHAt3twyXAPy,Adriel Favela,Lágrimas De Miel,adriel favela lágrimas de miel
spotify:track:4OAuvHryIVv4kMDNSLuPt6,Taylor Swift,Red (Taylor's Version),taylor swift red (taylor's version)
spotify:track:46DU5gYWY2vjE79mbhX4Wv,"Junior H, Natanael Cano",Disfruto Lo Malo,"junior h, natanael cano disfruto lo malo"
spotify:track:5NCBP3ivrIDcHEtzHSW3k0,Natanael Cano,El Drip,natanael cano el drip
spotify:track:1qNUhmx3rGjiMRThz7Eruv,Cartel De Santa,Si Te Vienen a Contar,cartel de santa si te vienen a contar
spotify:track:15HMh4yxdf4wyxSZSlOgGZ,"Amaarae, Kali Uchis, Moliy",SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),"amaarae, kali uchis, moliy sad girlz luv money remix (feat. kali uchis and moliy)"
spotify:track:2QwMXe5zbqymDZGYsMDVqZ,Carin Leon,Me La Avente,carin leon me la avente
spotify:track:02aS4O8n7k4UGLXqodbfSk,"T3R Elemento, Clave 702",Siempre Clave,"t3r elemento, clave 702 siempre clave"
spotify:track:2bgTY4UwhfBYhGT4HUYStN,BTS,Butter,bts butter
spotify:track:3V1jBnDI3zCn25ONFiqwN8,T3R Elemento,Ojitos de Miel,t3r elemento ojitos de miel
spotify:track:1SC5rEoYDGUK4NfG82494W,Lil Nas X,MONTERO (Call Me By Your Name),lil nas x montero (call me by your name)
spotify:track:4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,billie eilish happier than ever
spotify:track:1mrGEef8GuaEnDdw8J5BQp,"Bizarrap, Anuel AA","Anuel AA: Bzrp Music Sessions, Vol. 46","bizarrap, anuel aa anuel aa: bzrp music sessions, vol. 46"
spotify:track:78OElpvKKwUnCEoVVtqth5,"Omar Chaparro, Joey Montana",Las Locuras Mías,"omar chaparro, joey montana las locuras mías"
spotify:track:4btFHqumCO31GksfuBLLv3,Ed Sheeran,Overpass Graffiti,ed sheeran overpass graffiti
spotify:track:2dNhNlpZAtV4lwAFW45LIv,"Nio Garcia, Flow La Movie",AM,"nio garcia, flow la movie am"
spotify:track:6GPBXtnSepHovJi1uD1Ggj,"Justin Quiles, Maluma",La Botella,"justin quiles, maluma la botella"
spotify:track:0XYZhJIcwKNjd0tjbSXwaQ,"Nicki Nicole, Rauw Alejandro",Sabe,"nicki nicole, rauw alejandro sabe"
spotify:track:7paFC3FEu1WtPVP4Do6VZN,Christian Nodal,Se Me Olvidó,christian nodal se me olvidó
spotify:track:43qcs9NpJhDxtG91zxFkj7,"Wisin, Jhay Cortez, Anuel AA, Los Legendarios, Myke Towers",Fiel - Remix,"wisin, jhay cortez, anuel aa, los legendarios, myke towers fiel - remix"
spotify:track:0IqCoZ168iRc9LqfrYgpZy,"Camilo, Shawn Mendes",KESI - Remix,"camilo, shawn mendes kesi - remix"
spotify:track:6PQ88X9TkUIAUIZJHW2upE,Ed Sheeran,Bad Habits,ed sheeran bad habits
spotify:track:56KhDgM8O8rHxBI7CIEGCw,"Los Legendarios, Wisin, Jhay Cortez",Fiel,"los legendarios, wisin, jhay cortez fiel"
spotify:track:3CQDFLetMMxD5hzAnUk410,Rels B,SHORTY QUE TE VAYA BN <3,rels b shorty que te vaya bn <3
spotify:track:2kaNmAbqrtOf7Rdr3fnCWl,BoyWithUke,Toxic,boywithuke toxic
spotify:track:6o4Gciys1ZIOQ2kDGnvKdm,Sech,PSL,sech psl
spotify:track:0U5xDCt05URDZj92LFx0M1,"Omar Chaparro, Joey Montana",Las Locuras Mías,"omar chaparro, joey montana las locuras mías"
spotify:track:6IPNp9PfaEqrzotY47TIWy,"DJ Snake, Ozuna, Megan Thee Stallion, LISA","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","dj snake, ozuna, megan thee stallion, lisa sg (with ozuna, megan thee stallion & lisa of blackpink)"
spotify:track:6mm3K0yWp6uzfOMuipM9Zh,Piso 21,Tan Bonita,piso 21 tan bonita
spotify:track:4nTduFjaTmGysc9WKNuCcs,Camilo,Vida de Rico,camilo vida de rico
spotify:track:6zSpb8dQRaw0M1dK8PBwQz,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,"elton john, dua lipa, pnau cold heart - pnau remix"
spotify:track:4cGqn0E8JCSY9gQllQj4Mf,"Coldplay, Selena Gomez",Let Somebody Go,"coldplay, selena gomez let somebody go"
spotify:track:2OTULPNeQUkwQ0tNzcG7tj,"Reik, Rauw Alejandro",Loquita,"reik, rauw alejandro loquita"
spotify:track:6M3PsepEj5gyJoIi7Xvr7u,The Weeknd,Take My Breath - Single Version,the weeknd take my breath - single version
spotify:track:5u7twkeask1VIyDeNTElSU,Sech,Sal y Perrea,sech sal y perrea
spotify:track:5lkpeJwmQKgY3bX2zChjxX,Adele,Someone Like You,adele someone like you
spotify:track:4iJyoBOLtHqaGxP12qzhQI,"Justin Bieber, Daniel Caesar, Giveon",Peaches (feat. Daniel Caesar & Giveon),"justin bieber, daniel caesar, giveon peaches (feat. daniel caesar & giveon)"
spotify:track:3FeVmId7tL5YN8B7R3imoM,"Coldplay, BTS",My Universe,"coldplay, bts my universe"
spotify:track:0qP9Kt3gmpDFoDUzl3REGs,"Monsieur Periné, Vicente Garcia",Nuestra Canción,"monsieur periné, vicente garcia nuestra canción"
spotify:track:730gfBUwEpyruhbSvDuytR,"Natti Natasha, Becky G",Ram Pam Pam,"natti natasha, becky g ram pam pam"
spotify:track:59L8x0xy8njj75vzVCPMqg,"Becky G, El Alfa",FULANITO,"becky g, el alfa fulanito"
spotify:track:7uQZVznj0uQOGC9KhV2Mg6,LISA,LALISA,lisa lalisa
spotify:track:5y7DaS3jAc9eZzcSOoUIwU,"Ozuna, J Balvin, Chencho Corleone",Una Locura,"ozuna, j balvin, chencho corleone una locura"
spotify:track:6WYB1odDfMPVMyp1QxFInT,Eslabon Armado,Con Tus Besos,eslabon armado con tus besos
spotify:track:1mG8VynhqySA52bALfYrvO,"Sech, Daddy Yankee, J Balvin",Sal y Perrea - Remix,"sech, daddy yankee, j balvin sal y perrea - remix"
spotify:track:4jLuoxmW7sA4MA3AaVVpNO,Miranda!,Don,miranda! don
spotify:track:6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,deja vu,olivia rodrigo deja vu
spotify:track:5SP2ca8eU4WFK2LLdVQvmx,Perdidos De Sinaloa,Voy a Amarte,perdidos de sinaloa voy a amarte
spotify:track:5fwSHlTEWpluwOM0Sxnh5k,Farruko,Pepas,farruko pepas
spotify:track:24SkzbH7hGhUvqIaKlJ1TY,KAROL G,Pineapple,karol g pineapple
spotify:track:0QBinvGHLoIFTICmySWvXG,La Adictiva,Ya Solo Eres Mi Ex,la adictiva ya solo eres mi ex
spotify:track:0dfyGtKJoxV8KAYRpSwBiL,"Carlos Rivera, Reik",Cuántas Veces,"carlos rivera, reik cuántas veces"
spotify:track:5eXBXreN3d1zdj6Sa8dS0u,BTS,Permission to Dance,bts permission to dance
spotify:track:5oHLjXFztNrS1A1HQ0XFvZ,"Natti Natasha, Maluma",Imposible Amor,"natti natasha, maluma imposible amor"
spotify:track:5eBzDfTG7m8NUWf14YYQcU,"Aldo Trujillo, Polo Gonzalez",Tan Solo Morro,"aldo trujillo, polo gonzalez tan solo morro"
spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,lil nas x thats what i want
spotify:track:35UUpTmrcFXNIVIN26ujXl,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",Relación - Remix,"sech, daddy yankee, j balvin, rosalía, farruko relación - remix"
spotify:track:4DHDIdeayp8xvlyg22wREO,"Natti Natasha, Becky G",Ram Pam Pam,"natti natasha, becky g ram pam pam"
spotify:track:3D5uEBD0cAEGZGUo5j9045,La Factoria,Todavia,la factoria todavia
spotify:track:4pt5fDVTg5GhEvEtlz9dKk,Måneskin,I WANNA BE YOUR SLAVE,måneskin i wanna be your slave
spotify:track:2KcNrONbZ0hvBPjvrDO2tx,Myke Towers,ALMAS GEMELAS,myke towers almas gemelas
spotify:track:0pRgURvgp75RPKjTGQodau,"Ghetto Kids, Kenia OS, Malo",Toketeo,"ghetto kids, kenia os, malo toketeo"
spotify:track:5FcT2TuosRkokjn3xyncER,"Sofía Reyes, Pedro Capó",Casualidad,"sofía reyes, pedro capó casualidad"
spotify:track:2lCkncy6bIB0LTMT7kvrD1,J Balvin,Azul,j balvin azul
spotify:track:7MAibcTli4IisCtbHKrGMh,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,"bruno mars, anderson .paak, silk sonic leave the door open"
spotify:track:1Ov37jtRQ2YNAe8HzfczkL,Taylor Swift,Wildest Dreams (Taylor's Version),taylor swift wildest dreams (taylor's version)
spotify:track:27NovPIUIRrOZoCHxABJwK,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),"lil nas x, jack harlow industry baby (feat. jack harlow)"
spotify:track:67BtfxlNbhBmCDR2L2l8qd,Lil Nas X,MONTERO (Call Me By Your Name),lil nas x montero (call me by your name)
spotify:track:68pE8830rWrd5LSSfKcRqn,Juan Gabriel,¿Por Qué Me Haces Llorar?,juan gabriel ¿por qué me haces llorar?
spotify:track:0EtuSDTRJYUwlPf4y6coIz,"Selena Gomez, Camilo",999 (with Camilo),"selena gomez, camilo 999 (with camilo)"
spotify:track:4Zd6gElrsmSyVomurxAPOD,Pepe Aguilar,Por Mujeres Como Tú,pepe aguilar por mujeres como tú
spotify:track:1Z04XN4pH2b8JfdiaIEkl5,"Los 2 de la S, Banda MS de Sergio Lizárraga",Somos Los Que Somos - En Vivo,"los 2 de la s, banda ms de sergio lizárraga somos los que somos - en vivo"
spotify:track:4oonyJXO2PuTXq2KUOdFPH,Los Dorados,Bonita,los dorados bonita
spotify:track:4Yip3hds5IHyT7AqoNHfmX,"Maria Becerra, Becky G",Wow Wow (feat. Becky G),"maria becerra, becky g wow wow (feat. becky g)"
spotify:track:3EgHkFBGUu7NHZspAdiy0D,"J Balvin, Yandel",Te Acuerdas De Mí,"j balvin, yandel te acuerdas de mí"
spotify:track:7BwxbmYFy0l3ROHDjV2c14,Luis Miguel,Culpable O No - Miénteme Como Siempre,luis miguel culpable o no - miénteme como siempre
spotify:track:3mV5TTtHnXUeOzRkyFKsVl,Banda MS de Sergio Lizárraga,Por Mi No Te Detengas,banda ms de sergio lizárraga por mi no te detengas
spotify:track:6hf0RpxTbOprT5nnwzkk8e,"J Balvin, Maria Becerra",Qué Más Pues?,"j balvin, maria becerra qué más pues?"
spotify:track:63aj87TQG6F3RVO5nbG2VQ,"J Balvin, Skrillex",In Da Getto,"j balvin, skrillex in da getto"
spotify:track:1WedZeiezCmCEOzLwhx0hV,"J Balvin, KAROL G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander",Poblado - Remix,"j balvin, karol g, nicky jam, crissin, totoy el frio, natan & shander poblado - remix"
spotify:track:0EhpEsp4L0oRGM0vmeaN5e,"J Balvin, Dua Lipa, Bad Bunny, Tainy",UN DIA (ONE DAY) (Feat. Tainy),"j balvin, dua lipa, bad bunny, tainy un dia (one day) (feat. tainy)"
spotify:track:079Ey5uxL04AKPQgVQwx5h,"Selena Gomez, Rauw Alejandro",Baila Conmigo (with Rauw Alejandro),"selena gomez, rauw alejandro baila conmigo (with rauw alejandro)"
spotify:track:21N4Buj4xsyLb218lYle61,"Sebastian Yatra, Guaynaa",Chica Ideal,"sebastian yatra, guaynaa chica ideal"
spotify:track:2N8m6CYs74qQO4mjVcXO30,Tones And I,Dance Monkey,tones and i dance monkey
spotify:track:11EnQRgRMJwMAesfkB5pnu,"Lele Pons, Guaynaa",Se Te Nota (with Guaynaa),"lele pons, guaynaa se te nota (with guaynaa)"
spotify:track:0cS0bJ0oBylj3TFtz6x9pC,"Morat, Danna Paola",Idiota,"morat, danna paola idiota"
spotify:track:7d8TPVWQLeW5PKrAb76V3N,"Santa Fe Klan, Gera MX",Socios,"santa fe klan, gera mx socios"
spotify:track:4waqcUQWdj0yH26STWl2Rq,La Oreja de Van Gogh,Rosas,la oreja de van gogh rosas
spotify:track:5u6lAvdS8mmHHTHQlC3TtN,Justin Morales,Desde Morro,justin morales desde morro
spotify:track:3JR0ducCexKbeK47g6AHm5,"BTS, Megan Thee Stallion",Butter - Megan Thee Stallion Remix,"bts, megan thee stallion butter - megan thee stallion remix"
spotify:track:4saklk6nie3yiGePpBwUoc,BTS,Dynamite,bts dynamite
spotify:track:4VepTqzlmZvNAAjUhdBhOP,El Mimoso Luis Antonio López,En Esta Vida No Se Pudo,el mimoso luis antonio lópez en esta vida no se pudo
spotify:track:0MMyJUC3WNnFS1lit5pTjk,Olivia Rodrigo,"jealousy, jealousy","olivia rodrigo jealousy, jealousy"
spotify:track:11iYGnLvPxB2O9k0xGmPvq,Danna Paola,Kaprichosa,danna paola kaprichosa
spotify:track:0z8hI3OPS8ADPWtoCjjLl6,"Shawn Mendes, Tainy",Summer of Love (Shawn Mendes & Tainy),"shawn mendes, tainy summer of love (shawn mendes & tainy)"
spotify:track:0JDrG1g5HXbfgGtRKT0ofH,Natanael Cano,Diamantes,natanael cano diamantes
spotify:track:267NGliXM8YLVZiKAD9Otm,Bad Bunny,De Museo,bad bunny de museo
spotify:track:5wWxUdgn2OugIOvLJOdreH,Natalia Lafourcade,Lo Que Construimos,natalia lafourcade lo que construimos
spotify:track:6PDlkWmrq2ZKiUuFt2aQsH,"Justin Quiles, Chimbala, Zion & Lennox",Loco,"justin quiles, chimbala, zion & lennox loco"
spotify:track:6Et5KimMg3IXwD6lJPGmQw,"Alex Rose, Rauw Alejandro",Me Fije,"alex rose, rauw alejandro me fije"
spotify:track:2p2Q23iaaPSEa1tI6TsCVX,Sech,911,sech 911
spotify:track:47gSYfwFBbV1BXHfXEq1qs,"Crissin, Totoy El Frio, Natan & Shander",Poblado,"crissin, totoy el frio, natan & shander poblado"
spotify:track:7COGuXyTr12KvdaYXMqheC,"BANDIDO, Duki, Rei, Tiago PZK","No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]","bandido, duki, rei, tiago pzk no me conocen (remix) [con duki, rei & tiago pzk]"
spotify:track:4G3PTss3mU33Tau7t4KbwE,"Rauw Alejandro, Camilo",Tattoo - Remix with Camilo,"rauw alejandro, camilo tattoo - remix with camilo"
spotify:track:6f3Slt0GbA2bPZlz0aIFXN,Tiësto,The Business,tiësto the business
spotify:track:1058fW9H3fZA6QjYCdOBad,Camila Cabello,Don't Go Yet,camila cabello don't go yet
spotify:track:6OGogr19zPTM4BALXuMQpF,The Weeknd,Take My Breath - Single Version,the weeknd take my breath - single version
spotify:track:03LfOYi0icz4souspZVVhq,"Bizarrap, Nicky Jam","Nicky Jam: Bzrp Music Sessions, Vol. 41","bizarrap, nicky jam nicky jam: bzrp music sessions, vol. 41"
spotify:track:15OjBeqNX3bShsGYQbteRv,Farruko,La Tóxica,farruko la tóxica
spotify:track:2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,happier,olivia rodrigo happier
spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,ariana grande 7 rings
spotify:track:2HWXhViZhTPJa10NgyrRRS,Danna Paola,MÍA,danna paola mía
spotify:track:5YYW3yRktprLRr47WK219Y,"Rochy RD, Myke Towers, Nicki Nicole",Ella No Es Tuya - Remix,"rochy rd, myke towers, nicki nicole ella no es tuya - remix"
spotify:track:42ahuAFlYGjIGBpVdHcLij,"Bizarrap, Duki, Nicki Nicole",YaMeFui,"bizarrap, duki, nicki nicole yamefui"
spotify:track:2w9v5V5Dpj4Cy7MWEP6Et9,Los Titanes De Durango,Pecado En El Espejo,los titanes de durango pecado en el espejo
spotify:track:3ke6it1vTmHtz2ApcIVUz5,"Bizarrap, Snow Tha Product","Snow Tha Product: Bzrp Music Sessions, Vol. 39","bizarrap, snow tha product snow tha product: bzrp music sessions, vol. 39"
spotify:track:6YYmoV9YbBefsspGmqFHbs,Fuego,Una Vaina Loca,fuego una vaina loca
spotify:track:4PEfJZpVjdclfzZ9XO8uDw,"Kevin Roldan, Bryant Myers, Lyanno",Hasta Abajo,"kevin roldan, bryant myers, lyanno hasta abajo"
spotify:track:5XWPoQ2lS8qgaf5aeDwBmh,Polo Gonzalez,Sencillo Soy,polo gonzalez sencillo soy
spotify:track:343HgC6SVFtTAgMPlGoNjn,"Daddy Yankee, Myke Towers, Jhayco",SÚBELE EL VOLUMEN,"daddy yankee, myke towers, jhayco súbele el volumen"
spotify:track:7BoobGhD4x5K96Me0hqC8Q,Bella Poarch,Build a Bitch,bella poarch build a bitch
spotify:track:4RJz8NfIe09gpKMiRUWKhJ,"Maluma, Lenny Tavárez, Justin Quiles",Parce (feat. Justin Quiles),"maluma, lenny tavárez, justin quiles parce (feat. justin quiles)"
spotify:track:3VvA1wSxukMLsvXoXtlwWx,Boza,Hecha Pa' Mi,boza hecha pa' mi
spotify:track:4prmUBle7TtAeeUgCnsc3Z,Christian Nodal,Probablemente,christian nodal probablemente
spotify:track:2vBET2pmrQqafaS6zIaYta,"Black Eyed Peas, Shakira",GIRL LIKE ME,"black eyed peas, shakira girl like me"
spotify:track:0LThjFY2iTtNdd4wviwVV2,BTS,Permission to Dance,bts permission to dance
spotify:track:5HCyWlXZPP0y6Gqq8TgA20,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),"the kid laroi, justin bieber stay (with justin bieber)"
spotify:track:337cEDExdFKmLrQMKjffxr,Fuego,Una Vaina Loca,fuego una vaina loca
spotify:track:3Zf4GutWZ7Hv3wsVQsSQPs,"Camilo, El Alfa",BEBÉ,"camilo, el alfa bebé"
spotify:track:72kaj3MRKcGnv2dbukJQRA,Los Dos Carnales,Vida Ventajosa,los dos carnales vida ventajosa
spotify:track:00szcRmgqJGtqrfIUYkM1h,"Piso 21, Maluma",Más De La Una,"piso 21, maluma más de la una"
spotify:track:6RV9pRLIQiXm3qTGeyQluf,"Camilo, Evaluna Montaner",Machu Picchu,"camilo, evaluna montaner machu picchu"
spotify:track:2D9itdl85AQVNpTfrxvUGj,Danna Paola,Mala Fama,danna paola mala fama
spotify:track:2bgcUk2A3jjKbCJ7KPquTi,"Wisin, Myke Towers, Los Legendarios",Mi Niña,"wisin, myke towers, los legendarios mi niña"
spotify:track:7KoyXL9zghiNpXkb5iVDyj,Junior H,Jueves 10,junior h jueves 10
spotify:track:48XgkAh1fkcZqA2EZWCDX6,"Aleman, Snoop Dogg",Mi Tío Snoop,"aleman, snoop dogg mi tío snoop"
spotify:track:66S2z95FN3nUAr9S1gUIsp,Boza,Ella,boza ella
spotify:track:35nO174gX5eCh9mPWvUe3s,"Morat, Danna Paola",Idiota,"morat, danna paola idiota"
spotify:track:6uqyE384HDSsuwpoF4mjrL,Billie Eilish,NDA,billie eilish nda
spotify:track:478g4LSkyMB1PMkVOVmIaE,"KAROL G, Anuel AA, J Balvin",LOCATION,"karol g, anuel aa, j balvin location"
spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,tones and i dance monkey
spotify:track:3SgybTfx3GWHAcjhK9iPmz,"Jossef, Jamby El Favo, Eix",Persia - Remix,"jossef, jamby el favo, eix persia - remix"
spotify:track:5RAIMjdrCEjpjaR5tBATXU,"Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell",Aloha,"maluma, beéle, rauw alejandro, mambo kingz, dj luian, darell aloha"
spotify:track:6bvfJf4KjonPMuPfGfy3S2,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",La Jeepeta - Remix,"nio garcia, anuel aa, myke towers, brray, juanka la jeepeta - remix"
spotify:track:5VzNsUnLmYcRfRfxpQsusa,"Manuel Turizo, Rauw Alejandro, Myke Towers",La Nota,"manuel turizo, rauw alejandro, myke towers la nota"
spotify:track:2dl5K2ScW7jYhAhuem06cm,Daddy Yankee,PROBLEMA,daddy yankee problema
spotify:track:1Crj1zkRMpsEjb9NOR6Zof,"Bizarrap, L-Gante","L-Gante: Bzrp Music Sessions, Vol.38","bizarrap, l-gante l-gante: bzrp music sessions, vol.38"
spotify:track:0k4d5YPDr1r7FX77VdqWez,"Doja Cat, The Weeknd",You Right,"doja cat, the weeknd you right"
spotify:track:0BGwAKW4u8kWOhWFflZxfl,Masked Wolf,Astronaut In The Ocean,masked wolf astronaut in the ocean
spotify:track:2fIPEgY8CJ4hh5UDZa2lB9,Humbe,EL POETA,humbe el poeta
spotify:track:3zb856RMKFjdvWre0TKcmA,Fuego,Una Vaina Loca,fuego una vaina loca
spotify:track:6dyUkkcyYuDiHOwIRXYOJm,"Wisin, Yandel, Farruko, Jon Z, Don Chezina, Chencho Corleone, Myke Towers","3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix","wisin, yandel, farruko, jon z, don chezina, chencho corleone, myke towers 3g (feat. jon z, don chezina, chencho corleone & myke towers) - remix"
spotify:track:6VZMIyzOupI4vA68RaUgXb,"Reik, Christian Nodal",Poco,"reik, christian nodal poco"
spotify:track:7wnO6pBzcWWT8zT4vFx7hM,Marca MP,Te Apuesto - En vivo,marca mp te apuesto - en vivo
spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,imagine dragons believer
spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,"Majestic, Boney M.",Rasputin,"majestic, boney m. rasputin"
spotify:track:1beTDCe7sT7fzm8WIKXicz,KAROL G,"Ay, DiOs Mío!","karol g ay, dios mío!"
spotify:track:77OLLnRUGQtf0HH626f0Vj,"Christian Nodal, Belinda",Si Nos Dejan,"christian nodal, belinda si nos dejan"
spotify:track:0VWLId2RwPCno9s1cJm2Vy,"Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie",Travesuras - Remix,"nio garcia, casper magico, ozuna, wisin & yandel, myke towers, flow la movie travesuras - remix"
spotify:track:41BzKiCrKpUQHS3TP0jmdr,Maluma,Agua de Jamaica,maluma agua de jamaica
spotify:track:0kRU83ecI57Iw1kPTeUwK5,"Manuel Turizo, Maluma",Amor en Coma,"manuel turizo, maluma amor en coma"
spotify:track:1Utd9DbmWNHWjEuzItBmRX,La Adictiva,En Peligro de Extinción,la adictiva en peligro de extinción
spotify:track:6SnO4yCCYtz2rffMpEAlro,Christian Nodal,Nace Un Borracho,christian nodal nace un borracho
spotify:track:1O18MtSAMUk7JfAVB8gGzs,Banda MS de Sergio Lizárraga,Háblame De Ti,banda ms de sergio lizárraga háblame de ti
spotify:track:3N1D4VrIeFeZyraFaIOakm,"Remik Gonzalez, BeeJay",Desvielados,"remik gonzalez, beejay desvielados"
spotify:track:4fSIb4hdOQ151TILNsSEaF,Rauw Alejandro,Todo De Ti,rauw alejandro todo de ti
spotify:track:71R8HJxQk5qMiRstrlXN9t,"Rauw Alejandro, Mr. Naisgai",2/Catorce,"rauw alejandro, mr. naisgai 2/catorce"
spotify:track:7xT1n5JKpB0bMPh6FL589e,"Crissin, Totoy El Frio, Natan & Shander",Poblado,"crissin, totoy el frio, natan & shander poblado"
